combo_id,window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-04,2018-03,142,142.0,10.91,7.68,9.66,6,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-10,2018-09,123,123.0,34.22,27.82,7.76,8,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-04,2019-03,122,122.0,21.15,17.34,13.12,6,5,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-10,2019-09,123,123.0,-16.58,-13.48,20.56,3,8,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-04,2020-03,124,124.0,-10.56,-8.52,20.82,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-10,2020-09,127,127.0,8.56,6.74,11.5,5,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-04,2021-03,137,137.0,20.39,14.88,10.86,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-10,2021-09,131,131.0,3.28,2.5,20.56,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-04,2022-03,119,119.0,-18.52,-15.56,24.9,3,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-10,2022-09,112,112.0,-6.5,-5.8,15.06,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-04,2023-03,110,110.0,25.18,22.89,16.23,6,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-10,2023-09,145,145.0,44.27,30.53,9.72,7,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-04,2024-03,160,160.0,20.05,12.53,9.96,6,5,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-10,2024-09,157,157.0,-1.6,-1.02,12.1,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-04,2025-03,156,156.0,15.92,10.21,13.83,6,5,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-10,2025-09,147,147.0,7.97,5.42,15.35,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2025-04,2026-03,116,116.0,0.25,0.22,15.35,4,4,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2013-04,2014-03,138,138.0,-1.89,-1.37,19.29,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2013-10,2014-09,125,125.0,16.65,13.32,9.0,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2014-04,2015-03,123,123.0,22.36,18.18,8.91,8,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2014-10,2015-09,144,144.0,6.51,4.52,10.81,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2015-04,2016-03,146,146.0,2.78,1.9,10.81,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2015-10,2016-09,133,133.0,4.9,3.68,13.09,4,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2016-04,2017-03,130,130.0,13.5,10.38,13.09,6,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2016-10,2017-09,148,148.0,19.63,13.26,8.97,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2017-04,2018-03,162,162.0,21.07,13.01,7.67,8,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2017-10,2018-09,159,159.0,28.57,17.97,9.44,9,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2018-04,2019-03,143,143.0,13.21,9.24,9.51,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2018-10,2019-09,132,132.0,-0.41,-0.31,9.58,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2019-04,2020-03,133,133.0,3.12,2.35,11.62,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2019-10,2020-09,121,121.0,12.9,10.66,9.12,6,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2020-04,2021-03,142,142.0,17.39,12.25,11.44,6,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2020-10,2021-09,156,156.0,10.35,6.63,11.61,5,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2021-04,2022-03,131,131.0,-2.3,-1.76,13.03,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2021-10,2022-09,128,128.0,-8.12,-6.34,23.7,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2022-04,2023-03,131,131.0,11.08,8.46,23.7,7,3,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2022-10,2023-09,136,136.0,22.41,16.48,6.77,7,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2023-04,2024-03,160,160.0,3.28,2.05,10.47,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2023-10,2024-09,159,159.0,-10.02,-6.3,19.63,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2024-04,2025-03,144,144.0,10.59,7.35,16.69,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2024-10,2025-09,131,131.0,9.95,7.6,15.93,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2025-04,2026-03,96,96.0,2.16,2.25,15.84,3,4,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2013-04,2014-03,163,163.0,3.77,2.31,24.56,3,8,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2013-10,2014-09,142,142.0,17.93,12.63,13.78,4,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2014-04,2015-03,134,134.0,1.02,0.76,23.97,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2014-10,2015-09,154,154.0,-4.86,-3.16,20.13,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2015-04,2016-03,155,155.0,16.11,10.39,10.17,8,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2015-10,2016-09,132,132.0,28.33,21.46,10.69,9,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2016-04,2017-03,121,121.0,38.97,32.21,8.79,9,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2016-10,2017-09,148,148.0,12.17,8.22,28.07,7,4,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2017-04,2018-03,157,157.0,-16.01,-10.2,35.47,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2017-10,2018-09,146,146.0,22.56,15.45,13.02,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2018-04,2019-03,155,155.0,30.13,19.44,11.97,6,5,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2018-10,2019-09,169,169.0,-0.21,-0.12,19.11,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2019-04,2020-03,153,153.0,-4.35,-2.84,18.11,7,4,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2019-10,2020-09,136,136.0,18.3,13.46,10.32,7,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2020-04,2021-03,155,155.0,23.4,15.1,12.37,7,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2020-10,2021-09,160,160.0,17.68,11.05,12.75,9,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2021-04,2022-03,144,144.0,0.59,0.41,15.76,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2021-10,2022-09,151,151.0,-6.29,-4.17,20.05,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2022-04,2023-03,149,149.0,24.07,16.15,15.1,6,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2022-10,2023-09,160,160.0,43.16,26.97,7.89,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2023-04,2024-03,171,171.0,16.3,9.53,13.54,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2023-10,2024-09,186,186.0,4.84,2.6,13.28,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2024-04,2025-03,203,203.0,33.69,16.6,11.15,8,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2024-10,2025-09,209,209.0,29.6,14.16,13.0,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2025-04,2026-03,161,161.0,19.05,11.83,14.0,9,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2013-04,2014-03,155,155.0,4.39,2.83,18.56,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2013-10,2014-09,137,137.0,11.92,8.7,17.91,5,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2014-04,2015-03,134,134.0,-2.67,-1.99,26.74,4,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2014-10,2015-09,153,153.0,-6.16,-4.03,22.18,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2015-04,2016-03,152,152.0,20.56,13.53,12.0,8,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2015-10,2016-09,133,133.0,27.8,20.9,10.57,9,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2016-04,2017-03,119,119.0,31.31,26.31,8.79,9,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2016-10,2017-09,143,143.0,9.37,6.55,28.92,7,4,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2017-04,2018-03,155,155.0,-12.19,-7.86,35.43,5,6,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2017-10,2018-09,140,140.0,24.06,17.19,12.02,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2018-04,2019-03,145,145.0,27.11,18.7,11.69,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2018-10,2019-09,166,166.0,-6.03,-3.63,20.3,4,7,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2019-04,2020-03,151,151.0,-8.98,-5.95,19.94,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2019-10,2020-09,135,135.0,18.24,13.51,10.98,7,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2020-04,2021-03,156,156.0,27.1,17.37,10.98,7,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2020-10,2021-09,155,155.0,18.83,12.15,12.36,8,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2021-04,2022-03,134,134.0,3.93,2.93,13.99,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2021-10,2022-09,147,147.0,0.55,0.37,16.99,6,5,False
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2022-04,2023-03,146,146.0,24.1,16.51,13.78,7,3,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2022-10,2023-09,153,153.0,50.4,32.94,6.0,8,2,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2023-04,2024-03,166,166.0,27.39,16.5,11.27,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2023-10,2024-09,185,185.0,11.28,6.1,11.32,7,4,True
"PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)",2024-04,2025-03,208,208.0,34.46,16.57,10.49,8,3,True
