source,columns,key,label,rule_id,rule_description,odds_source,candidate_count,selected_candidates,train_months,min_train_rows,min_predicted_ev,ridge,discovery_bets,discovery_profit,discovery_roi_pct,bets,profit,roi_pct,max_drawdown,positive_months,negative_months,window_count,passed_windows,active_window_count,active_passed_windows,active_pass_rate,decision_reasons,decision
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"T1|away|[1.0,1.8)",AVG_OPEN_rulesrc3d24cd3_train30_n120_ev0p02_top1_ridge10_cap0.08,rc3d24cd3,rule_league_T1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,151,0,30,120,0.02,10.0,157,24.4,15.54,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"T1|away|[1.0,1.8)",AVG_OPEN_rulesrc3d24cd3_train30_n120_ev0p02_top1_ridge35_cap0.08,rc3d24cd3,rule_league_T1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,151,0,30,120,0.02,35.0,157,24.4,15.54,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"SC0|home|[1.0,1.8)",AVG_OPEN_rulesrd90db82c_train18_n120_ev0p0_top1_ridge10_cap0.08,rd90db82c,rule_league_SC0_odds_bucket_1p0_1p8_outcome_home,AVG_OPEN,315,0,18,120,0.0,10.0,317,15.63,4.93,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"SC0|home|[1.0,1.8)",AVG_OPEN_rulesrd90db82c_train18_n120_ev0p0_top1_ridge35_cap0.08,rd90db82c,rule_league_SC0_odds_bucket_1p0_1p8_outcome_home,AVG_OPEN,315,0,18,120,0.0,35.0,317,15.63,4.93,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"SC0|home|[1.0,1.8)",AVG_OPEN_rulesrd90db82c_train18_n120_ev0p02_top1_ridge10_cap0.08,rd90db82c,rule_league_SC0_odds_bucket_1p0_1p8_outcome_home,AVG_OPEN,315,0,18,120,0.02,10.0,317,15.63,4.93,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"SC0|home|[1.0,1.8)",AVG_OPEN_rulesrd90db82c_train18_n120_ev0p02_top1_ridge35_cap0.08,rd90db82c,rule_league_SC0_odds_bucket_1p0_1p8_outcome_home,AVG_OPEN,315,0,18,120,0.02,35.0,317,15.63,4.93,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|market_prob_bucket,"P1|away|[0.55,1.00]",AVG_OPEN_rulesr8aaf858e_train30_n120_ev0p0_top1_ridge35_cap0.08,r8aaf858e,rule_league_P1_market_prob_bucket_0p55_1p00_outcome_away,AVG_OPEN,247,60,30,120,0.0,35.0,247,25.51,10.33,60,-2.8,-0.47,47.5,10,8,6,0,5,0,0.0,"['bets<150', 'profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train30_n120_ev0p0_top1_ridge35_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,82,30,120,0.0,35.0,258,23.2,8.99,82,-32.8,-4.0,47.8,11,13,6,0,5,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train30_n120_ev0p02_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,66,30,120,0.02,10.0,258,23.2,8.99,66,-32.1,-4.86,53.6,13,10,6,0,5,0,0.0,"['bets<150', 'profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train30_n120_ev0p02_top1_ridge35_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,67,30,120,0.02,35.0,258,23.2,8.99,67,-36.3,-5.42,65.7,13,10,6,0,5,0,0.0,"['bets<150', 'profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train30_n120_ev0p0_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,73,30,120,0.0,10.0,258,23.2,8.99,73,-43.3,-5.93,65.4,10,13,6,0,5,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train18_n80_ev0p0_top1_ridge35_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,47,18,80,0.0,35.0,258,23.2,8.99,47,-41.4,-8.81,50.4,5,8,6,0,6,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train18_n80_ev0p02_top1_ridge35_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,39,18,80,0.02,35.0,258,23.2,8.99,39,-41.2,-10.56,65.0,5,8,6,0,6,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train18_n80_ev0p0_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,41,18,80,0.0,10.0,258,23.2,8.99,41,-49.4,-12.05,63.2,5,8,6,0,6,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train18_n80_ev0p02_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,38,18,80,0.02,10.0,258,23.2,8.99,38,-46.4,-12.21,70.2,5,8,6,0,6,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|market_prob_bucket,"P1|away|[0.55,1.00]",AVG_OPEN_rulesr8aaf858e_train18_n80_ev0p0_top1_ridge35_cap0.08,r8aaf858e,rule_league_P1_market_prob_bucket_0p55_1p00_outcome_away,AVG_OPEN,247,15,18,80,0.0,35.0,247,25.51,10.33,15,-40.8,-27.2,43.9,1,4,6,0,2,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|market_prob_bucket,"P1|away|[0.55,1.00]",AVG_OPEN_rulesr8aaf858e_train18_n80_ev0p02_top1_ridge35_cap0.08,r8aaf858e,rule_league_P1_market_prob_bucket_0p55_1p00_outcome_away,AVG_OPEN,247,13,18,80,0.02,35.0,247,25.51,10.33,13,-47.4,-36.46,50.5,1,4,6,0,2,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|market_prob_bucket,"P1|away|[0.55,1.00]",AVG_OPEN_rulesr8aaf858e_train18_n80_ev0p0_top1_ridge10_cap0.08,r8aaf858e,rule_league_P1_market_prob_bucket_0p55_1p00_outcome_away,AVG_OPEN,247,12,18,80,0.0,10.0,247,25.51,10.33,12,-51.5,-42.92,54.6,1,4,6,0,2,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|market_prob_bucket,"P1|away|[0.55,1.00]",AVG_OPEN_rulesr8aaf858e_train18_n80_ev0p02_top1_ridge10_cap0.08,r8aaf858e,rule_league_P1_market_prob_bucket_0p55_1p00_outcome_away,AVG_OPEN,247,12,18,80,0.02,10.0,247,25.51,10.33,12,-51.5,-42.92,54.6,1,4,6,0,2,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
